kinase_i,kinase_j,PairCTS
TIE1,ROR2,0.17081390546028885
TIE1,MUSK,0.14662277293306558
TIE1,AATK,0.41844854683670174
TIE1,EPHA1,0.39148221404724237
TIE1,EPHA2,0.4146898652063283
TIE1,EPHA3,0.4310598896849506
TIE1,EPHA4,0.3901726680330922
TIE1,EPHA5,0.4546097799289017
TIE1,EPHA6,0.3726371468365143
TIE1,EPHA7,0.39175401142181426
TIE1,EPHA8,0.4116353966517565
TIE1,EPHA10,0.37711672516311207
TIE1,EPHB1,0.4100139673837598
TIE1,EPHB2,0.39674168532768284
TIE1,EPHB3,0.3971095684627949
TIE1,EPHB4,0.38558759510471996
TIE1,EPHB6,0.3765898384034626
TIE1,ROS1,0.42187008536567755
TIE1,RYK,0.4017773245539103
TIE1,PTK7,0.38470039070195816
TIE1,SRC,0.4468697774765753
TIE1,YES1,0.4302854665097489
TIE1,FYN,0.43273069603268
TIE1,LYN,0.42204813956019216
TIE1,LCK,0.4092539097896848
TIE1,HCK,0.4096628173175263
TIE1,BLK,0.3538634366761267
TIE1,FGR,0.40547230007217894
TIE1,FRK,0.37124724053428415
TIE1,PTK6,0.39360792501206904
TIE1,SRMS,0.3611395584342478
TIE1,PTK2,0.49130899307137726
TIE1,PTK2B,0.37840054213526747
TIE1,JAK1,0.3983289267879175
TIE1,JAK2,0.4149278940857713
TIE1,JAK3,0.39954584767345847
TIE1,TYK2,0.37849592140055066
TIE1,ABL1,0.43074596028672074
TIE1,ABL2,0.3691405970421992
TIE1,ZAP70,0.37411984921255653
TIE1,SYK,0.43383280362144766
TIE1,BTK,0.3925237349470274
TIE1,ITK,0.37608651555383876
TIE1,TEC,0.40079252190304615
TIE1,BMX,0.3705830684075966
TIE1,TXK,0.4014417439436451
TIE1,TNK1,0.4159101385842108
TIE1,TNK2,0.36039811582925035
TIE1,CSK,0.4189039045061107
TIE1,MATK,0.3508553330996673
TIE1,FER,0.3732429274273108
TIE1,FES,0.38922335645631917
TIE1,LMTK2,0.4125594572621385
TIE1,LMTK3,0.41369703054880813
FGFR1,FGFR2,0.386064641494343
FGFR1,FGFR3,0.33189071800836856
FGFR1,FGFR4,0.35723713920342176
FGFR1,INSR,0.24166852134948147
FGFR1,IGF1R,0.3822827805048965
FGFR1,INSRR,0.2641850058017377
FGFR1,NTRK1,0.335549250930167
FGFR1,NTRK2,0.31612548160229254
FGFR1,NTRK3,0.3121720758670026
FGFR1,AXL,0.3188523199178953
FGFR1,MERTK,0.2766969916182059
FGFR1,TYRO3,0.330985474092857
FGFR1,DDR1,0.28304734820010624
FGFR1,DDR2,0.24270687373963984
FGFR1,RET,0.3235652424472463
FGFR1,ROR1,0.22766418336308863
FGFR1,ROR2,0.22817650526211924
FGFR1,MUSK,0.20398537273489598
FGFR1,AATK,0.4758111466385321
FGFR1,EPHA1,0.4488448138490727
FGFR1,EPHA2,0.4720524650081587
FGFR1,EPHA3,0.488422489486781
FGFR1,EPHA4,0.5322352678349226
FGFR1,EPHA5,0.5119723797307321
FGFR1,EPHA6,0.42999974663834467
FGFR1,EPHA7,0.44911661122364466
FGFR1,EPHA8,0.46899799645358686
FGFR1,EPHA10,0.43447932496494246
FGFR1,EPHB1,0.4673765671855902
FGFR1,EPHB2,0.4541042851295132
FGFR1,EPHB3,0.4544721682646253
FGFR1,EPHB4,0.4429501949065503
FGFR1,EPHB6,0.433952438205293
FGFR1,ROS1,0.47923268516750794
FGFR1,RYK,0.45913992435574064
FGFR1,PTK7,0.44206299050378856
FGFR1,SRC,0.5042323772784056
FGFR1,YES1,0.4876480663115793
FGFR1,FYN,0.4900932958345104
FGFR1,LYN,0.47941073936202255
FGFR1,LCK,0.4666165095915152
FGFR1,HCK,0.4670254171193567
FGFR1,BLK,0.4112260364779571
FGFR1,FGR,0.46283489987400933
FGFR1,FRK,0.4286098403361145
FGFR1,PTK6,0.45097052481389943
FGFR1,SRMS,0.41850215823607817
FGFR1,PTK2,0.5486715928732075
FGFR1,PTK2B,0.43576314193709786
FGFR1,JAK1,0.4556915265897479
FGFR1,JAK2,0.4722904938876017
FGFR1,JAK3,0.45690844747528886
FGFR1,TYK2,0.43585852120238106
FGFR1,ABL1,0.48810856008855114
FGFR1,ABL2,0.4265031968440296
FGFR1,ZAP70,0.4314824490143869
FGFR1,SYK,0.491195403423278
FGFR1,BTK,0.4498863347488578
FGFR1,ITK,0.4334491153556691
FGFR1,TEC,0.45815512170487654
FGFR1,BMX,0.427945668209427
FGFR1,TXK,0.4588043437454755
FGFR1,TNK1,0.47327273838604117
FGFR1,TNK2,0.41776071563108075
FGFR1,CSK,0.47626650430794104
FGFR1,MATK,0.4082179329014977
FGFR1,FER,0.4306055272291412
FGFR1,FES,0.44658595625814956
FGFR1,LMTK2,0.4699220570639689
FGFR1,LMTK3,0.4710596303506385
FGFR2,FGFR3,0.32075553852283045
FGFR2,FGFR4,0.29930195971788365
FGFR2,INSR,0.21723334186394327
FGFR2,IGF1R,0.34834760101935835
FGFR2,INSRR,0.23974982631619957
FGFR2,NTRK1,0.25811407144462883
FGFR2,NTRK2,0.2422903021167544
FGFR2,NTRK3,0.27973689638146443
FGFR2,AXL,0.24971714043235715
FGFR2,MERTK,0.25226181213266774
FGFR2,TYRO3,0.26175029460731886
FGFR2,DDR1,0.26151216871456806
FGFR2,DDR2,0.21827169425410164
FGFR2,RET,0.29323006296170817
FGFR2,ROR1,0.20322900387755047
FGFR2,ROR2,0.20374132577658108
FGFR2,MUSK,0.1795501932493578
FGFR2,AATK,0.45137596715299394
FGFR2,EPHA1,0.42440963436353457
FGFR2,EPHA2,0.5035172855226204
FGFR2,EPHA3,0.4639873100012429
FGFR2,EPHA4,0.4650000883493844
FGFR2,EPHA5,0.5322372002451939
FGFR2,EPHA6,0.40556456715280653
FGFR2,EPHA7,0.42468143173810646
FGFR2,EPHA8,0.4445628169680487
FGFR2,EPHA10,0.41004414547940427
FGFR2,EPHB1,0.442941387700052
FGFR2,EPHB2,0.42966910564397504
FGFR2,EPHB3,0.4300369887790871
FGFR2,EPHB4,0.41851501542101216
FGFR2,EPHB6,0.40951725871975486
FGFR2,ROS1,0.45479750568196975
FGFR2,RYK,0.4347047448702025
FGFR2,PTK7,0.4176278110182504
FGFR2,SRC,0.4797971977928675
FGFR2,YES1,0.46321288682604117
FGFR2,FYN,0.4656581163489722
FGFR2,LYN,0.45497555987648436
FGFR2,LCK,0.442181330105977
FGFR2,HCK,0.4425902376338185
FGFR2,BLK,0.3867908569924189
FGFR2,FGR,0.4383997203884712
FGFR2,FRK,0.40417466085057635
FGFR2,PTK6,0.42653534532836124
FGFR2,SRMS,0.39406697875054
FGFR2,PTK2,0.5242364133876695
FGFR2,PTK2B,0.41132796245155967
FGFR2,JAK1,0.4312563471042097
FGFR2,JAK2,0.4478553144020635
FGFR2,JAK3,0.43247326798975066
FGFR2,TYK2,0.4114233417168429
FGFR2,ABL1,0.46367338060301294
FGFR2,ABL2,0.4020680173584914
FGFR2,ZAP70,0.40704726952884873
FGFR2,SYK,0.46676022393773986
FGFR2,BTK,0.42545115526331967
FGFR2,ITK,0.40901393587013096
FGFR2,TEC,0.43371994221933835
FGFR2,BMX,0.40351048872388884
FGFR2,TXK,0.4343691642599373
FGFR2,TNK1,0.44883755890050303
FGFR2,TNK2,0.39332553614554255
FGFR2,CSK,0.4518313248224029
FGFR2,MATK,0.3837827534159595
FGFR2,FER,0.406170347743603
FGFR2,FES,0.42215077677261137
FGFR2,LMTK2,0.44548687757843075
FGFR2,LMTK3,0.4466244508651004
FGFR3,FGFR4,0.2608280362319092
FGFR3,INSR,0.16295941837796885
FGFR3,IGF1R,0.24087367753338385
FGFR3,INSRR,0.1854759028302251
FGFR3,NTRK1,0.2552401479586544
FGFR3,NTRK2,0.23591637863077994
FGFR3,NTRK3,0.23036297289549
FGFR3,AXL,0.1954432169463827
FGFR3,MERTK,0.19798788864669326
FGFR3,TYRO3,0.2074763711213444
FGFR3,DDR1,0.16073824522859365
FGFR3,DDR2,0.16399777076812722
FGFR3,RET,0.1918561394757337
FGFR3,ROR1,0.148955080391576
FGFR3,ROR2,0.14946740229060662
FGFR3,MUSK,0.12527626976338335
FGFR3,AATK,0.3971020436670195
FGFR3,EPHA1,0.37013571087756014
FGFR3,EPHA2,0.39334336203664605
FGFR3,EPHA3,0.4097133865152684
FGFR3,EPHA4,0.43122616486341
FGFR3,EPHA5,0.4794632767592195
FGFR3,EPHA6,0.35129064366683205
FGFR3,EPHA7,0.37040750825213203
FGFR3,EPHA8,0.3902888934820743
FGFR3,EPHA10,0.35577022199342984
FGFR3,EPHB1,0.38866746421407755
FGFR3,EPHB2,0.3753951821580006
FGFR3,EPHB3,0.37576306529311265
FGFR3,EPHB4,0.36424109193503773
FGFR3,EPHB6,0.3552433352337804
FGFR3,ROS1,0.4005235821959953
FGFR3,RYK,0.38043082138422807
FGFR3,PTK7,0.36335388753227593
FGFR3,SRC,0.4255232743068931
FGFR3,YES1,0.4089389633400667
FGFR3,FYN,0.41138419286299777
FGFR3,LYN,0.40070163639050993
FGFR3,LCK,0.38790740662000256
FGFR3,HCK,0.38831631414784407
FGFR3,BLK,0.33251693350644446
FGFR3,FGR,0.3841257969024967
FGFR3,FRK,0.3499007373646019
FGFR3,PTK6,0.3722614218423868
FGFR3,SRMS,0.33979305526456555
FGFR3,PTK2,0.46996248990169504
FGFR3,PTK2B,0.35705403896558524
FGFR3,JAK1,0.37698242361823525
FGFR3,JAK2,0.39358139091608907
FGFR3,JAK3,0.37819934450377624
FGFR3,TYK2,0.35714941823086843
FGFR3,ABL1,0.4093994571170385
FGFR3,ABL2,0.347794093872517
FGFR3,ZAP70,0.3527733460428743
FGFR3,SYK,0.41248630045176543
FGFR3,BTK,0.3711772317773452
FGFR3,ITK,0.35474001238415653
FGFR3,TEC,0.3794460187333639
FGFR3,BMX,0.34923656523791435
FGFR3,TXK,0.3800952407739629
FGFR3,TNK1,0.39456363541452855
FGFR3,TNK2,0.3390516126595681
FGFR3,CSK,0.3975574013364285
FGFR3,MATK,0.3295088299299851
FGFR3,FER,0.35189642425762857
FGFR3,FES,0.36787685328663694
FGFR3,LMTK2,0.39121295409245627
FGFR3,LMTK3,0.3923505273791259
FGFR4,INSR,0.17700583957302202
FGFR4,IGF1R,0.304820098728437
FGFR4,INSRR,0.19952232402527828
FGFR4,NTRK1,0.21788656915370758
FGFR4,NTRK2,0.2020627998258331
FGFR4,NTRK3,0.19630939409054315
FGFR4,AXL,0.20948963814143587
FGFR4,MERTK,0.21203430984174643
FGFR4,TYRO3,0.22152279231639757
FGFR4,DDR1,0.17478466642364682
FGFR4,DDR2,0.1780441919631804
FGFR4,RET,0.20590256067078688
FGFR4,ROR1,0.16300150158662918
FGFR4,ROR2,0.1635138234856598
FGFR4,MUSK,0.13932269095843652
FGFR4,AATK,0.4111484648620727
FGFR4,EPHA1,0.3841821320726133
FGFR4,EPHA2,0.4484897832316992
FGFR4,EPHA3,0.42375980771032157
FGFR4,EPHA4,0.4429725860584631
FGFR4,EPHA5,0.44730969795427267
FGFR4,EPHA6,0.3653370648618852
FGFR4,EPHA7,0.3844539294471852
FGFR4,EPHA8,0.40433531467712747
FGFR4,EPHA10,0.369816643188483
FGFR4,EPHB1,0.4027138854091307
FGFR4,EPHB2,0.3894416033530538
FGFR4,EPHB3,0.3898094864881658
FGFR4,EPHB4,0.3782875131300909
FGFR4,EPHB6,0.36928975642883355
FGFR4,ROS1,0.4145700033910485
FGFR4,RYK,0.39447724257928124
FGFR4,PTK7,0.3774003087273291
FGFR4,SRC,0.43956969550194624
FGFR4,YES1,0.42298538453511986
FGFR4,FYN,0.42543061405805094
FGFR4,LYN,0.4147480575855631
FGFR4,LCK,0.40195382781505573
FGFR4,HCK,0.40236273534289724
FGFR4,BLK,0.34656335470149763
FGFR4,FGR,0.3981722180975499
FGFR4,FRK,0.3639471585596551
FGFR4,PTK6,0.38630784303744
FGFR4,SRMS,0.3538394764596187
FGFR4,PTK2,0.4840089110967482
FGFR4,PTK2B,0.3711004601606384
FGFR4,JAK1,0.3910288448132884
FGFR4,JAK2,0.40762781211114224
FGFR4,JAK3,0.3922457656988294
FGFR4,TYK2,0.3711958394259216
FGFR4,ABL1,0.4234458783120917
FGFR4,ABL2,0.36184051506757015
FGFR4,ZAP70,0.3668197672379275
FGFR4,SYK,0.4265327216468186
FGFR4,BTK,0.38522365297239836
FGFR4,ITK,0.3687864335792097
FGFR4,TEC,0.3934924399284171
FGFR4,BMX,0.3632829864329675
FGFR4,TXK,0.39414166196901607
FGFR4,TNK1,0.4086100566095817
FGFR4,TNK2,0.3530980338546213
FGFR4,CSK,0.41160382253148164
FGFR4,MATK,0.34355525112503826
FGFR4,FER,0.36594284545268174
FGFR4,FES,0.3819232744816901
FGFR4,LMTK2,0.40525937528750944
FGFR4,LMTK3,0.4063969485741791
INSR,IGF1R,0.33575148087449674
INSR,INSRR,0.27905370617133796
INSR,NTRK1,0.19901795129976727
INSR,NTRK2,0.1831941819718928
INSR,NTRK3,0.17744077623660282
INSR,AXL,0.19062102028749556
INSR,MERTK,0.19316569198780614
INSR,TYRO3,0.20265417446245726
INSR,DDR1,0.1559160485697065
INSR,DDR2,0.15917557410924008
INSR,RET,0.18703394281684657
INSR,ROR1,0.1441328837326889
INSR,ROR2,0.1446452056317195
INSR,MUSK,0.12045407310449623
INSR,AATK,0.39227984700813234
INSR,EPHA1,0.365313514218673
INSR,EPHA2,0.38852116537775894
INSR,EPHA3,0.4048911898563813
INSR,EPHA4,0.36400396820452285
INSR,EPHA5,0.4284410801003324
INSR,EPHA6,0.34646844700794494
INSR,EPHA7,0.36558531159324487
INSR,EPHA8,0.3854666968231871
INSR,EPHA10,0.3509480253345427
INSR,EPHB1,0.38384526755519044
INSR,EPHB2,0.37057298549911344
INSR,EPHB3,0.3709408686342255
INSR,EPHB4,0.35941889527615056
INSR,EPHB6,0.35042113857489327
INSR,ROS1,0.3957013855371082
INSR,RYK,0.3756086247253409
INSR,PTK7,0.3585316908733888
INSR,SRC,0.4207010776480059
INSR,YES1,0.4041167666811796
INSR,FYN,0.4065619962041106
INSR,LYN,0.3958794397316228
INSR,LCK,0.3830852099611154
INSR,HCK,0.3834941174889569
INSR,BLK,0.32769473684755734
INSR,FGR,0.3793036002436096
INSR,FRK,0.34507854070571475
INSR,PTK6,0.3674392251834997
INSR,SRMS,0.33497085860567843
INSR,PTK2,0.46514029324280787
INSR,PTK2B,0.35223184230669813
INSR,JAK1,0.37216022695934814
INSR,JAK2,0.38875919425720196
INSR,JAK3,0.37337714784488907
INSR,TYK2,0.3523272215719813
INSR,ABL1,0.4045772604581514
INSR,ABL2,0.34297189721362986
INSR,ZAP70,0.34795114938398713
INSR,SYK,0.40766410379287826
INSR,BTK,0.36635503511845807
INSR,ITK,0.34991781572526937
INSR,TEC,0.37462382207447675
INSR,BMX,0.34441436857902724
INSR,TXK,0.3752730441150758
INSR,TNK1,0.38974143875564143
INSR,TNK2,0.334229416000681
INSR,CSK,0.3927352046775413
INSR,MATK,0.3246866332710979
INSR,FER,0.3470742275987414
INSR,FES,0.3630546566277498
INSR,LMTK2,0.38639075743356915
INSR,LMTK3,0.3875283307202388
IGF1R,INSRR,0.35456796532675294
IGF1R,NTRK1,0.3273322104551823
IGF1R,NTRK2,0.2611084411273078
IGF1R,NTRK3,0.25535503539201787
IGF1R,AXL,0.26853527944291056
IGF1R,MERTK,0.27107995114322114
IGF1R,TYRO3,0.28056843361787226
IGF1R,DDR1,0.23383030772512153
IGF1R,DDR2,0.2370898332646551
IGF1R,RET,0.3248482019722616
IGF1R,ROR1,0.2220471428881039
IGF1R,ROR2,0.2225594647871345
IGF1R,MUSK,0.19836833225991124
IGF1R,AATK,0.47019410616354734
IGF1R,EPHA1,0.443227773374088
IGF1R,EPHA2,0.5207354245331739
IGF1R,EPHA3,0.4828054490117963
IGF1R,EPHA4,0.44191822735993785
IGF1R,EPHA5,0.5063553392557474
IGF1R,EPHA6,0.42438270616335994
IGF1R,EPHA7,0.44349957074865987
IGF1R,EPHA8,0.4633809559786021
IGF1R,EPHA10,0.4288622844899577
IGF1R,EPHB1,0.46175952671060544
IGF1R,EPHB2,0.44848724465452844
IGF1R,EPHB3,0.44885512778964054
IGF1R,EPHB4,0.43733315443156556
IGF1R,EPHB6,0.42833539773030826
IGF1R,ROS1,0.4736156446925232
IGF1R,RYK,0.45352288388075596
IGF1R,PTK7,0.4364459500288038
IGF1R,SRC,0.4986153368034209
IGF1R,YES1,0.4820310258365946
IGF1R,FYN,0.4844762553595256
IGF1R,LYN,0.4737936988870378
IGF1R,LCK,0.46099946911653045
IGF1R,HCK,0.46140837664437195
IGF1R,BLK,0.40560899600297234
IGF1R,FGR,0.4572178593990246
IGF1R,FRK,0.42299279986112975
IGF1R,PTK6,0.4453534843389147
IGF1R,SRMS,0.41288511776109343
IGF1R,PTK2,0.5430545523982229
IGF1R,PTK2B,0.43014610146211313
IGF1R,JAK1,0.45007448611476314
IGF1R,JAK2,0.46667345341261696
IGF1R,JAK3,0.45129140700030407
IGF1R,TYK2,0.4302414807273963
IGF1R,ABL1,0.4824915196135664
IGF1R,ABL2,0.42088615636904486
IGF1R,ZAP70,0.42586540853940213
IGF1R,SYK,0.4855783629482933
IGF1R,BTK,0.44426929427387307
IGF1R,ITK,0.4278320748806844
IGF1R,TEC,0.45253808122989175
IGF1R,BMX,0.42232862773444224
IGF1R,TXK,0.4531873032704908
IGF1R,TNK1,0.46765569791105643
IGF1R,TNK2,0.41214367515609596
IGF1R,CSK,0.4706494638329563
IGF1R,MATK,0.402600892426513
IGF1R,FER,0.42498848675415646
IGF1R,FES,0.4409689157831648
IGF1R,LMTK2,0.46430501658898415
IGF1R,LMTK3,0.4654425898756538
INSRR,NTRK1,0.22153443575202353
INSRR,NTRK2,0.20571066642414906
INSRR,NTRK3,0.1999572606888591
INSRR,AXL,0.21313750473975182
INSRR,MERTK,0.21568217644006238
INSRR,TYRO3,0.22517065891471352
INSRR,DDR1,0.17843253302196277
INSRR,DDR2,0.18169205856149634
INSRR,RET,0.20955042726910283
INSRR,ROR1,0.16664936818494513
INSRR,ROR2,0.16716169008397574
INSRR,MUSK,0.14297055755675248
INSRR,AATK,0.41479633146038863
INSRR,EPHA1,0.38782999867092927
INSRR,EPHA2,0.4110376498300152
INSRR,EPHA3,0.4274076743086375
INSRR,EPHA4,0.3865204526567791
INSRR,EPHA5,0.4509575645525886
INSRR,EPHA6,0.36898493146020117
INSRR,EPHA7,0.38810179604550116
INSRR,EPHA8,0.44968318127544343
INSRR,EPHA10,0.37346450978679896
INSRR,EPHB1,0.4063617520074467
INSRR,EPHB2,0.39308946995136973
INSRR,EPHB3,0.3934573530864818
INSRR,EPHB4,0.38193537972840685
INSRR,EPHB6,0.3729376230271495
INSRR,ROS1,0.41821786998936444
INSRR,RYK,0.3981251091775972
INSRR,PTK7,0.38104817532564506
INSRR,SRC,0.4432175621002622
INSRR,YES1,0.4266332511334358
INSRR,FYN,0.4290784806563669
INSRR,LYN,0.41839592418387905
INSRR,LCK,0.4056016944133717
INSRR,HCK,0.4060106019412132
INSRR,BLK,0.3502112212998136
INSRR,FGR,0.40182008469586583
INSRR,FRK,0.36759502515797104
INSRR,PTK6,0.38995570963575593
INSRR,SRMS,0.35748734305793467
INSRR,PTK2,0.48765677769506416
INSRR,PTK2B,0.37474832675895436
INSRR,JAK1,0.3946767114116044
INSRR,JAK2,0.4112756787094582
INSRR,JAK3,0.39589363229714536
INSRR,TYK2,0.37484370602423756
INSRR,ABL1,0.42709374491040764
INSRR,ABL2,0.3654883816658861
INSRR,ZAP70,0.3704676338362434
INSRR,SYK,0.43018058824513455
INSRR,BTK,0.3888715195707143
INSRR,ITK,0.37243430017752566
INSRR,TEC,0.39714030652673304
INSRR,BMX,0.3669308530312835
INSRR,TXK,0.397789528567332
INSRR,TNK1,0.41225792320789767
INSRR,TNK2,0.35674590045293725
INSRR,CSK,0.4152516891297976
INSRR,MATK,0.3472031177233542
INSRR,FER,0.3695907120509977
INSRR,FES,0.38557114108000606
INSRR,LMTK2,0.4089072418858254
INSRR,LMTK3,0.410044815172495
NTRK1,NTRK2,0.32297491155257835
NTRK1,NTRK3,0.2983215058172884
NTRK1,AXL,0.23150174986818112
NTRK1,MERTK,0.2340464215684917
NTRK1,TYRO3,0.24353490404314282
NTRK1,DDR1,0.24149677815039206
NTRK1,DDR2,0.25455630368992566
NTRK1,RET,0.2882146723975321
NTRK1,ROR1,0.18501361331337446
NTRK1,ROR2,0.18552593521240507
NTRK1,MUSK,0.1613348026851818
NTRK1,AATK,0.4331605765888179
NTRK1,EPHA1,0.45349424379935854
NTRK1,EPHA2,0.4294018949584445
NTRK1,EPHA3,0.49097191943706686
NTRK1,EPHA4,0.4048846977852084
NTRK1,EPHA5,0.46932180968101794
NTRK1,EPHA6,0.3873491765886305
NTRK1,EPHA7,0.4064660411739304
NTRK1,EPHA8,0.4263474264038727
NTRK1,EPHA10,0.3918287549152283
NTRK1,EPHB1,0.424725997135876
NTRK1,EPHB2,0.458453715079799
NTRK1,EPHB3,0.41182159821491104
NTRK1,EPHB4,0.4002996248568361
NTRK1,EPHB6,0.3913018681555788
NTRK1,ROS1,0.43658211511779377
NTRK1,RYK,0.41648935430602646
NTRK1,PTK7,0.3994124204540744
NTRK1,SRC,0.46158180722869147
NTRK1,YES1,0.44499749626186513
NTRK1,FYN,0.44744272578479616
NTRK1,LYN,0.4367601693123084
NTRK1,LCK,0.42396593954180095
NTRK1,HCK,0.42437484706964246
NTRK1,BLK,0.3685754664282429
NTRK1,FGR,0.42018432982429516
NTRK1,FRK,0.3859592702864003
NTRK1,PTK6,0.40831995476418526
NTRK1,SRMS,0.375851588186364
NTRK1,PTK2,0.5060210228234934
NTRK1,PTK2B,0.3931125718873837
NTRK1,JAK1,0.4130409565400337
NTRK1,JAK2,0.4296399238378875
NTRK1,JAK3,0.4142578774255746
NTRK1,TYK2,0.3932079511526669
NTRK1,ABL1,0.44545799003883696
NTRK1,ABL2,0.3838526267943154
NTRK1,ZAP70,0.3888318789646727
NTRK1,SYK,0.4485448333735638
NTRK1,BTK,0.40723576469914363
NTRK1,ITK,0.3907985453059549
NTRK1,TEC,0.4155045516551623
NTRK1,BMX,0.3852950981597128
NTRK1,TXK,0.41615377369576134
NTRK1,TNK1,0.430622168336327
NTRK1,TNK2,0.37511014558136657
NTRK1,CSK,0.43361593425822686
NTRK1,MATK,0.3655673628517835
NTRK1,FER,0.38795495717942696
NTRK1,FES,0.4039353862084354
NTRK1,LMTK2,0.4272714870142547
NTRK1,LMTK3,0.42840906030092435
NTRK2,NTRK3,0.2993977364894139
NTRK2,AXL,0.21567798054030665
NTRK2,MERTK,0.2182226522406172
NTRK2,TYRO3,0.22771113471526835
NTRK2,DDR1,0.1809730088225176
NTRK2,DDR2,0.18423253436205117
NTRK2,RET,0.26849090306965767
NTRK2,ROR1,0.16918984398549997
NTRK2,ROR2,0.16970216588453058
NTRK2,MUSK,0.1455110333573073
NTRK2,AATK,0.41733680726094347
NTRK2,EPHA1,0.4493704744714841
NTRK2,EPHA2,0.41357812563057
NTRK2,EPHA3,0.42994815010919235
NTRK2,EPHA4,0.3890609284573339
NTRK2,EPHA5,0.45349804035314345
NTRK2,EPHA6,0.371525407260756
NTRK2,EPHA7,0.443642271846056
NTRK2,EPHA8,0.41052365707599825
NTRK2,EPHA10,0.3760049855873538
NTRK2,EPHB1,0.4089022278080015
NTRK2,EPHB2,0.39562994575192456
NTRK2,EPHB3,0.3959978288870366
NTRK2,EPHB4,0.3844758555289617
NTRK2,EPHB6,0.37547809882770433
NTRK2,ROS1,0.4207583457899193
NTRK2,RYK,0.400665584978152
NTRK2,PTK7,0.3835886511261999
NTRK2,SRC,0.44575803790081703
NTRK2,YES1,0.42917372693399064
NTRK2,FYN,0.4316189564569217
NTRK2,LYN,0.4209363999844339
NTRK2,LCK,0.4081421702139265
NTRK2,HCK,0.408551077741768
NTRK2,BLK,0.3527516971003684
NTRK2,FGR,0.40436056049642066
NTRK2,FRK,0.3701355009585259
NTRK2,PTK6,0.39249618543631076
NTRK2,SRMS,0.3600278188584895
NTRK2,PTK2,0.490197253495619
NTRK2,PTK2B,0.3772888025595092
NTRK2,JAK1,0.3972171872121592
NTRK2,JAK2,0.413816154510013
NTRK2,JAK3,0.3984341080977002
NTRK2,TYK2,0.3773841818247924
NTRK2,ABL1,0.42963422071096247
NTRK2,ABL2,0.36802885746644093
NTRK2,ZAP70,0.37300810963679826
NTRK2,SYK,0.4327210640456894
NTRK2,BTK,0.39141199537126914
NTRK2,ITK,0.3749747759780805
NTRK2,TEC,0.3996807823272879
NTRK2,BMX,0.3694713288318383
NTRK2,TXK,0.40033000436788685
NTRK2,TNK1,0.4147983990084525
NTRK2,TNK2,0.3592863762534921
NTRK2,CSK,0.4177921649303524
NTRK2,MATK,0.34974359352390905
NTRK2,FER,0.3721311878515525
NTRK2,FES,0.3881116168805609
NTRK2,LMTK2,0.4114477176863802
NTRK2,LMTK3,0.41258529097304986
NTRK3,AXL,0.2099245748050167
NTRK3,MERTK,0.21246924650532725
NTRK3,TYRO3,0.2219577289799784
NTRK3,DDR1,0.17521960308722762
NTRK3,DDR2,0.17847912862676119
NTRK3,RET,0.2625374973343677
NTRK3,ROR1,0.16343643825021
NTRK3,ROR2,0.16394876014924062
NTRK3,MUSK,0.13975762762201735
NTRK3,AATK,0.4115834015256535
NTRK3,EPHA1,0.3846170687361941
NTRK3,EPHA2,0.40782471989528
NTRK3,EPHA3,0.42419474437390237
NTRK3,EPHA4,0.38330752272204394
NTRK3,EPHA5,0.4477446346178535
NTRK3,EPHA6,0.3657720015254661
NTRK3,EPHA7,0.384888866110766
NTRK3,EPHA8,0.40477025134070826
NTRK3,EPHA10,0.3702515798520638
NTRK3,EPHB1,0.4031488220727115
NTRK3,EPHB2,0.3898765400166346
NTRK3,EPHB3,0.3902444231517466
NTRK3,EPHB4,0.3787224497936717
NTRK3,EPHB6,0.3697246930924144
NTRK3,ROS1,0.4150049400546293
NTRK3,RYK,0.39491217924286204
NTRK3,PTK7,0.37783524539090996
NTRK3,SRC,0.44000463216552704
NTRK3,YES1,0.42342032119870066
NTRK3,FYN,0.42586555072163174
NTRK3,LYN,0.41518299424914396
NTRK3,LCK,0.40238876447863653
NTRK3,HCK,0.40279767200647804
NTRK3,BLK,0.3469982913650784
NTRK3,FGR,0.39860715476113073
NTRK3,FRK,0.3643820952232359
NTRK3,PTK6,0.3867427797010208
NTRK3,SRMS,0.3542744131231995
NTRK3,PTK2,0.484443847760329
NTRK3,PTK2B,0.3715353968242192
NTRK3,JAK1,0.3914637814768692
NTRK3,JAK2,0.40806274877472304
NTRK3,JAK3,0.3926807023624102
NTRK3,TYK2,0.37163077608950246
NTRK3,ABL1,0.42388081497567254
NTRK3,ABL2,0.36227545173115094
NTRK3,ZAP70,0.3672547039015083
NTRK3,SYK,0.4269676583103994
NTRK3,BTK,0.3856585896359792
NTRK3,ITK,0.3692213702427905
NTRK3,TEC,0.3939273765919979
NTRK3,BMX,0.3637179230965484
NTRK3,TXK,0.39457659863259686
NTRK3,TNK1,0.40904499327316257
NTRK3,TNK2,0.3535329705182021
NTRK3,CSK,0.41203875919506244
NTRK3,MATK,0.34399018778861906
NTRK3,FER,0.36637778211626254
NTRK3,FES,0.3823582111452709
NTRK3,LMTK2,0.4056943119510903
NTRK3,LMTK3,0.4068318852377599
AXL,MERTK,0.27744949055622
AXL,TYRO3,0.3000379730308711
AXL,DDR1,0.18839984713812036
AXL,DDR2,0.19165937267765393
AXL,RET,0.21951774138526042
AXL,ROR1,0.17661668230110272
AXL,ROR2,0.17712900420013333
