trial,spearman_rho,top10_overlap,top20_overlap
487,0.984025201781713,0.7,0.6
488,0.9186659860620829,0.2,0.2
489,0.9847324737394128,0.7,0.65
490,0.8524953844811137,0.3,0.15
491,0.9051316855604806,0.3,0.35
492,0.847283615167744,0.3,0.35
493,0.915086852373619,0.4,0.45
494,0.9269001605592226,0.2,0.3
495,0.9484427384672525,0.4,0.45
496,0.9287712584722129,0.2,0.3
497,0.9830703526962511,0.7,0.6
498,0.9311541045243863,0.4,0.4
499,0.9855084758286136,0.7,0.6
500,0.9267161293402831,0.5,0.55
501,0.9574964824741844,0.4,0.45
502,0.8879839947412747,0.4,0.5
503,0.9752298355999548,0.7,0.65
504,0.9543276837560132,0.4,0.5
505,0.9602842390509206,0.4,0.5
506,0.963420488105932,0.5,0.5
507,0.8884225921591223,0.2,0.2
508,0.9565189765815795,0.6,0.5
509,0.9741901657348713,0.6,0.55
510,0.9842384236506536,0.7,0.65
511,0.9122436625530301,0.1,0.1
512,0.7229393115070218,0.2,0.25
513,0.9416568765966019,0.3,0.4
514,0.9875218713422084,0.7,0.8
515,0.979953579641127,0.7,0.75
516,0.9780423629840516,0.6,0.55
517,0.9019820869406042,0.6,0.5
518,0.9734484042101269,0.6,0.5
519,0.9941082528123316,0.8,0.85
520,0.9640783465927772,0.4,0.5
521,0.9790507380992439,0.6,0.45
522,0.8349420258556555,0.2,0.2
523,0.9206149814366704,0.4,0.45
524,0.9379025224206892,0.4,0.4
525,0.9731818223754476,0.5,0.35
526,0.9791447392848662,0.7,0.6
527,0.978953617563119,0.6,0.55
528,0.8953823456316907,0.4,0.35
529,0.9948215658380749,0.8,0.85
530,0.977311627062282,0.6,0.6
531,0.9696450744193736,0.6,0.55
532,0.9253169903351933,0.2,0.3
533,0.9658473304683765,0.6,0.6
534,0.9486863879667933,0.3,0.2
535,0.9727301626890447,0.7,0.65
536,0.9757619507685421,0.7,0.65
537,0.987804712690979,0.7,0.8
538,0.9120663114402842,0.5,0.5
539,0.9756187597100386,0.7,0.6
540,0.9532755684314863,0.6,0.5
541,0.9806390325835878,0.7,0.65
542,0.7705744086784886,0.1,0.15
543,0.9673435455515145,0.6,0.6
544,0.7681412222606051,0.6,0.55
545,0.9455487683701544,0.4,0.45
546,0.9591134371003893,0.4,0.5
547,0.6741784911934182,0.4,0.45
548,0.7684347288777722,0.2,0.3
