trial,spearman_rho,top10_overlap,top20_overlap,w_centrality,w_essentiality,w_survival,w_druggability
497,0.9953739144750381,1.0,0.95,0.3336745569395448,0.2266021190960907,0.27656309376151417,0.16316023020285028
498,0.9641766473227148,0.9,0.85,0.25450611102449794,0.16502962891686004,0.2634915529673761,0.3169727070912659
499,0.9897765156192122,1.0,0.85,0.3579415137212996,0.2604125845350876,0.20729141794434253,0.17435448379927038
500,0.9773963863851505,0.9,0.9,0.3344932289469899,0.22876840228347975,0.17411401816557218,0.26262435060395817
501,0.9855455406017203,1.0,0.85,0.3413011159909191,0.16089197476408879,0.2477897768478696,0.2500171323971225
502,0.9510227600115241,0.9,0.8,0.40275235169306683,0.19043094762856505,0.14617984456430655,0.26063685611406157
503,0.9706795077581594,0.9,0.9,0.261864480735424,0.20928367211689977,0.3626523465452652,0.16619950060241104
504,0.9793554759846894,1.0,0.8,0.3692002174198505,0.1669369237603032,0.21712277213922418,0.24674008668062222
505,0.9636992221261884,0.9,0.9,0.267362224854476,0.15442316138660425,0.37542855083001897,0.2027860629289008
506,0.9575256204469687,0.8,0.75,0.46706694548042094,0.13847355151156726,0.20284127075584996,0.1916182322521619
507,0.917487755690003,0.8,0.85,0.15692178129809833,0.2352500411739796,0.23393991554966556,0.37388826197825653
508,0.9825657488578835,1.0,0.95,0.22831209535651148,0.24597139242969668,0.2780000332263039,0.24771647898748797
509,0.9916203646540724,1.0,0.95,0.3107765802365038,0.20227734048367488,0.302055841167965,0.18489023811185643
510,0.9933325101864426,1.0,0.95,0.28805665190816176,0.271394752672564,0.279179383251675,0.16136921216759928
511,0.8441618306786847,0.7,0.8,0.05776192172658228,0.22480256158781345,0.4359658296517595,0.2814696870338448
512,0.8868008396098283,0.8,0.8,0.2826926511648013,0.12132358941365412,0.1472022314535257,0.44878152796801896
513,0.9469564143721446,0.8,0.9,0.15390536658534884,0.2867363211599229,0.2865394630654998,0.2728188491892285
514,0.9673046055068526,0.9,0.7,0.42014289402429145,0.22276687339765255,0.2765730938565564,0.08051713872149972
515,0.9696423426760504,0.9,0.7,0.40754535346069937,0.2829980142414802,0.1614129894640681,0.14804364283375232
516,0.9671399761287401,0.8,0.65,0.4420060461820227,0.19327851644877936,0.19944612260838787,0.16526931476081003
517,0.9621517059719306,0.9,0.9,0.25762370026047243,0.2868078987238369,0.16794262376060687,0.28762577725508376
518,0.9393670000411574,0.9,0.85,0.2823523564838005,0.14169055139760867,0.4308220548629904,0.14513503725560048
519,0.9845413013952339,1.0,0.9,0.30717662266251483,0.2978179479741554,0.27430854479695427,0.12069688456637574
520,0.9412602378894513,0.8,0.7,0.4363819403451813,0.07670081826250101,0.3581829544062569,0.12873428698606082
521,0.9258015392846852,0.8,0.75,0.17953969072258064,0.41343715859737423,0.28869220874671275,0.11833094193333236
522,0.8958554554060171,0.8,0.85,0.14241022041660778,0.32845816698624214,0.17083967021237378,0.3582919423847764
523,0.9724410421039633,0.9,0.85,0.33145525401330816,0.1755451086385419,0.1980545620318029,0.294945075316347
524,0.878766925957937,0.7,0.8,0.12475887312858737,0.19066826768794576,0.46604264790322436,0.2185302112802425
525,0.9056509034037122,0.8,0.75,0.16101478397222777,0.448676048736214,0.2744846418665461,0.1158245254250121
526,0.9283697575832407,0.8,0.85,0.25686220577637997,0.16267290759660633,0.45056433406346424,0.12990055256354954
527,0.9737910030044861,0.9,0.75,0.4217689081871361,0.15978745703397407,0.26520557348729146,0.15323806129159834
528,0.9536732929991356,0.9,0.85,0.23968546236968416,0.1965775870011291,0.21418199531810528,0.34955495531108155
529,0.9285179240235419,0.8,0.8,0.2500263522331522,0.24133507039555677,0.42055037268581447,0.08808820468547648
530,0.9577231757007036,0.9,0.85,0.28631569001142265,0.17279146253251637,0.39290695751043253,0.14798588994562845
531,0.9895624974276658,1.0,0.85,0.35375326113493777,0.23059383296483973,0.20252294563129603,0.21312996026892644
532,0.9314483269539447,0.8,0.9,0.16813838378182225,0.1750628509121516,0.3288985232089049,0.32790024209712115
533,0.9639626291311684,0.8,0.9,0.20842408657644831,0.24924658753470677,0.3508583632253772,0.19147096266346758
534,0.8771535580524344,0.8,0.75,0.09318004700998438,0.44567924146808663,0.27122724727707154,0.18991346424485736
535,0.9104251553689756,0.7,0.8,0.20286434500228925,0.1897299603541317,0.46113583149032783,0.14626986315325116
536,0.9879162036465406,1.0,0.95,0.25840291790434905,0.2583043375559715,0.30260499418732234,0.18068775035235715
537,0.975667777914969,1.0,0.75,0.38002177516416863,0.298438502667844,0.17312637342120152,0.14841334874678588
538,0.9708112112606493,0.9,0.9,0.27387121758006466,0.23551815605693838,0.18932731679454837,0.30128330956844845
539,0.9186566242746018,0.8,0.75,0.20138082434004376,0.4545588803153006,0.18421842540692915,0.1598418699377264
540,0.980573733382722,1.0,0.95,0.225662253035649,0.25268203486770224,0.2613992843104534,0.26025642778619534
541,0.9786146437831831,0.9,0.95,0.25889132957455685,0.250399374584793,0.33279102771707847,0.15791826812357174
542,0.8775980573733383,0.7,0.8,0.20997418018913397,0.13577220075112414,0.18710691330513493,0.467146705754607
543,0.9669918096884388,0.8,0.9,0.19556346842080957,0.321275157351175,0.2868542990569218,0.19630707517109364
544,0.9322714738445076,0.9,0.85,0.3180225614649719,0.3007173134153342,0.09555057223328978,0.28570955288640393
545,0.9655595340988599,1.0,0.9,0.21695654132270367,0.18232616720786018,0.34164223613261285,0.2590750553368233
546,0.9661851257356875,0.9,0.9,0.267933899400999,0.15325834369401287,0.37133141193769575,0.20747634496729236
547,0.9065728279211425,0.9,0.8,0.33265092968482973,0.2379365196996063,0.08256638540880493,0.3468461652067591
548,0.9008601885006379,0.8,0.8,0.27579592749237253,0.1291485290803445,0.16493173639884987,0.4301238070284331
549,0.8553072395769025,0.7,0.8,0.09618017138378879,0.17024073652141822,0.46945725937772625,0.2641218327170668
550,0.939416388854591,0.9,0.8,0.36575199946564685,0.2329548959906874,0.11177306984861028,0.2895200346950555
551,0.9585957114047001,0.9,0.85,0.2099130160502265,0.19999807148332105,0.3729469063577629,0.21714200610868944
552,0.9933325101864426,1.0,0.95,0.28521531447950005,0.20858020918318676,0.2807371818727191,0.22546729446459396
553,0.9580195085813064,0.8,0.85,0.19091286079403594,0.35607366835843907,0.27168454319653706,0.1813289276509879
554,0.9684076223402066,0.9,0.8,0.33899249541819976,0.23688672453431417,0.32860258759798633,0.09551819244949972
555,0.9501831501831501,0.8,0.9,0.16880878819373377,0.30237066805271806,0.25595718011521257,0.2728633636383355
556,0.981149936206116,1.0,0.95,0.2421252379840354,0.2078081269677439,0.2767144298141319,0.27335220523408876
557,0.9774128493229616,0.9,0.9,0.29514561883823565,0.14185029933880064,0.2859695527878547,0.27703452903510895
558,0.9746141498950487,1.0,0.9,0.24596273831827561,0.2445359602996092,0.21696298686384072,0.29253831451827444
559,0.9583816932131538,0.8,0.7,0.47101120493487947,0.157566578838888,0.19697244423115176,0.17444977199508072
560,0.9657406264147838,0.9,0.9,0.20924686324667452,0.35892204885181156,0.24327601251140937,0.18855507539010458
561,0.9427089764168415,0.8,0.85,0.16474525424672165,0.3501085619908773,0.2994219068054762,0.1857242769569249
562,0.9971519117586531,1.0,1.0,0.2968037447168804,0.24434838726944755,0.27655588726257957,0.18229198075109246
563,0.9777421080791866,1.0,0.9,0.21792912209273016,0.3181901246679473,0.2361027596659957,0.22777799357332684
564,0.8450343663826808,0.5,0.75,0.15468910703270758,0.09413708204457981,0.2483157367810053,0.5028580741417074
565,0.9390048154093098,0.9,0.85,0.2689555846449503,0.3683899385510648,0.11436789602389207,0.2482865807800929
566,0.9591060624768489,0.9,0.9,0.2278524717289546,0.17068970427628222,0.37254993439517897,0.22890788959958436
567,0.9033296291723258,0.8,0.85,0.09815589282988273,0.3531453463713951,0.28933871117495213,0.2593600496237701
568,0.9078734000082314,0.8,0.85,0.1185891559568573,0.2371957468199345,0.3960328511759092,0.24818224604729885
569,0.9092068979709428,0.8,0.9,0.10987396201531886,0.2852592950306418,0.27713587021388386,0.32773087274015555
570,0.9893649421739308,1.0,0.9,0.31228935343261016,0.16999667893584997,0.27872849752331885,0.23898547010822105
571,0.9067045314236325,0.8,0.8,0.19768809748412927,0.2850190313559535,0.13257739573495128,0.3847154754249658
572,0.9871424455694118,1.0,0.95,0.23182483310035162,0.2785544251472358,0.2619629266666757,0.2276578150857369
573,0.9336543606206528,0.8,0.75,0.37185700656838205,0.04323485405415069,0.3948347130763895,0.1900734263010778
574,0.9553689755936946,0.8,0.9,0.2212102644943356,0.26713757846610864,0.3633121330411062,0.14834002399844953
575,0.9785817179075605,1.0,0.9,0.222053800099116,0.23610181349264617,0.2989887686870837,0.24285561772115427
576,0.9064905132320862,0.7,0.85,0.28019931994511255,0.0894005302356062,0.20552089084068909,0.42487925897859224
577,0.9640120179446022,0.9,0.9,0.1865006384122349,0.2523531139932719,0.312453259609779,0.2486929879847141
578,0.9833724328106349,1.0,0.85,0.3885348564657079,0.18398583431640825,0.23090858333529815,0.19657072588258573
579,0.9504300942503189,0.9,0.8,0.3144235219226773,0.14788219736182193,0.4063132753321537,0.13138100538334713
580,0.9706465818825368,0.9,0.8,0.40723576022063546,0.12413589492775998,0.2670471293435098,0.20158121550809466
581,0.9854961517882865,1.0,0.9,0.31142015252693855,0.25664214811993713,0.303952266444996,0.1279854329081284
582,0.9701691566860107,0.9,0.95,0.20623869757713628,0.258934616968099,0.25578165502686784,0.2790450304278968
583,0.9815285837757748,1.0,0.9,0.2373410483304234,0.2363616040849528,0.3157451959503807,0.21055215163424315
584,0.9384286125859159,0.8,0.85,0.17499066528675428,0.22819723884336618,0.39105744210105015,0.20575465376882937
585,0.9802774005021195,1.0,0.95,0.27787014998098175,0.2984691348588186,0.1800828261241539,0.24357788903604566
586,0.9378688727003334,0.8,0.8,0.16653004343242342,0.34364461598080537,0.3311419063350118,0.15868343425175926
587,0.9734288183726386,1.0,0.95,0.20929432054716887,0.2812844931069724,0.2487313297538553,0.26068985659200333
588,0.8907025558710951,0.8,0.7,0.15469195930447058,0.4822681787754345,0.18272623238682137,0.1803136295332735
589,0.9107050253117667,0.8,0.85,0.12396771997790158,0.21926550321459515,0.3857150873065168,0.27105168950098657
590,0.9598468946783554,0.9,0.9,0.17778073070589986,0.2576411821464866,0.29861685167960605,0.2659612354680075
591,0.9019796682718031,0.8,0.75,0.10301275705607749,0.3789225355595352,0.333085603398153,0.18497910398623432
592,0.9462155821706383,0.9,0.85,0.24073899644141733,0.31944509598691406,0.1498248980313661,0.28999100954030255
593,0.9424949582252953,0.8,0.8,0.3324714151656425,0.05588122930625436,0.28507645330793163,0.32657090222017154
594,0.8749475243857265,0.7,0.75,0.1594363297284601,0.2150854958973198,0.17263483056521756,0.4528433438090025
595,0.9569164917479525,0.9,0.85,0.2176802929403688,0.17823178434092282,0.3735505831435259,0.2305373395751824
596,0.9673046055068526,0.9,0.9,0.24755363241346884,0.23798712569825883,0.3615436800877446,0.1529155618005276
597,0.9728196896736222,0.9,0.9,0.24846399406633482,0.2135974821523268,0.3537903697844251,0.18414815399691323
598,0.911626949829197,0.8,0.9,0.13510651111476862,0.24069804980478227,0.2541642787179703,0.37003116036247874
599,0.8447544964398896,0.6,0.75,0.14236319781890963,0.10633839982761176,0.25632383616101845,0.49497456619246016
600,0.9534263489319668,0.9,0.9,0.3156661460890461,0.32384002310472587,0.12044067216246225,0.24005315864376567
601,0.9408980532576038,0.9,0.75,0.3932251885992875,0.269258541154225,0.10251124528862195,0.2350050249578655
602,0.9487838004691936,0.8,0.75,0.426003102998772,0.04634299418859864,0.31505251256195527,0.21260139025067423
603,0.991784994032185,1.0,0.9,0.3243514989760946,0.1830293895296767,0.26965157027789605,0.2229675412163326
604,0.8939622175577231,0.8,0.7,0.16638322240765124,0.46167664561718047,0.1577058068854616,0.2142343250897067
605,0.939548092357081,0.8,0.85,0.17981632531970868,0.1963444444278292,0.38934591048175105,0.2344933197707111
606,0.935448820842079,0.8,0.8,0.1646877439217892,0.38130424218781733,0.28780450730917523,0.1662035065812182
607,0.9354158949664567,0.8,0.65,0.5331512041055095,0.15693721705940636,0.17866702558446138,0.13124455325062265
608,0.8575955879326665,0.8,0.75,0.09282066735675572,0.47223862214490314,0.3089643484980102,0.12597636200033083
609,0.9596164135489978,1.0,0.85,0.2442286863394366,0.3684311855965168,0.17341907002590465,0.21392105803814196
610,0.9121043750257232,0.8,0.6,0.5155944058931877,0.20329872455664488,0.10521775320737534,0.17588911634279217
611,0.9060130880355598,0.8,0.75,0.14007791005015077,0.4387429291315057,0.21223035619925473,0.20894880461908882
612,0.8899617236695888,0.7,0.55,0.5916905327778045,0.13632810364242093,0.12402552498712785,0.14795583859264666
613,0.9845248384574228,1.0,0.9,0.3513411290358269,0.29573913780091826,0.18036530393125697,0.1725544292319978
614,0.9793554759846894,1.0,0.9,0.26891346179208814,0.2445936477296106,0.2035899069533777,0.2829029835249236
615,0.9225748034736797,0.8,0.9,0.15501454461552144,0.17739492100375634,0.3558702369192632,0.31172029746145896
616,0.8383998024447462,0.7,0.8,0.06178551510460423,0.19999425839487522,0.45972121898214335,0.27849900751837714
617,0.9211425278841009,0.8,0.85,0.18157878169963584,0.15866357743178033,0.2731207094342284,0.38663693143435557
618,0.9058813845330699,0.8,0.85,0.11355652370224956,0.3272568262712633,0.24539798761053935,0.3137886624159477
619,0.898193192575215,0.8,0.85,0.08917508514704002,0.3103741111564566,0.3481657769552715,0.25228502674123177
620,0.9713215623327982,0.8,0.8,0.3802985604546746,0.15547162581761245,0.2100158362388365,0.25421397748887653
621,0.9378853356381445,0.9,0.85,0.24722703708457275,0.18465804502915042,0.1940073602652367,0.37410755762104003
622,0.943005309297444,0.9,0.85,0.19051573343086586,0.3121962702585888,0.18593618778857154,0.31135180852197375
623,0.9649010165864098,1.0,0.95,0.24747217112450837,0.31226425609849834,0.17251869399937758,0.26774487877761577
624,0.9739720953204098,1.0,0.95,0.2191268012977073,0.24732951265593528,0.2568475286403343,0.27669615740602316
625,0.9651314977157673,0.9,0.85,0.3046553804702637,0.16061200604324574,0.2129164679081625,0.32181614557832805
626,0.9151829443964274,0.8,0.75,0.3862121557556105,0.1186856132493512,0.14023639473368732,0.35486583626135104
627,0.9370786516853931,0.9,0.85,0.2463800755164266,0.13682136883923401,0.23792221695598395,0.37887633868835546
628,0.9906325883853973,1.0,0.95,0.24486097528811926,0.2949740700305581,0.25521335728732486,0.20495159739399782
629,0.9239247643742023,0.8,0.85,0.30894736962022684,0.11489494720505501,0.1855135355292724,0.3906441476454456
630,0.9449479359591718,0.8,0.9,0.1554642730577975,0.32475748320033676,0.2657980400479116,0.25398020369395424
631,0.9603901716261265,0.9,0.9,0.3205245764283488,0.3487515970301933,0.12902222420334555,0.20170160233811235
632,0.8869654689879408,0.8,0.75,0.11051837441732242,0.4435531332708034,0.3026700548788387,0.14325843743303554
633,0.9937276206939127,1.0,0.95,0.2988487886937083,0.24677841933362926,0.2905824498535781,0.16379034211908444
634,0.9655430711610486,0.8,0.8,0.38794136436972604,0.13120105055161674,0.21772524511596159,0.26313233996269575
635,0.9855455406017203,1.0,0.85,0.3530248257683276,0.22419733387710336,0.19424689656096672,0.2285309437936023
636,0.9592377659793389,0.9,0.9,0.24788238312495428,0.25787587632135694,0.365937864576577,0.12830387597711174
637,0.8939292916821006,0.7,0.85,0.1335919941268785,0.14779754395022593,0.4042433778107387,0.3143670841121569
638,0.9598798205539778,0.9,0.95,0.27968905400488514,0.3356721126102648,0.14163083669464765,0.24300799669020248
639,0.9328147507922788,0.9,0.75,0.37965337383187436,0.17031991698562401,0.1310603384720356,0.318966370710466
640,0.8990821912170225,0.8,0.8,0.1259760725674117,0.31673291812593984,0.40014425814056787,0.15714675116608054
641,0.9204181586204058,0.8,0.85,0.13753276263530664,0.3329183141118895,0.21644675695788457,0.31310216629491927
642,0.9087459357122277,0.8,0.8,0.1851330420652632,0.1916435595264449,0.21036423537186738,0.41285916303642445
643,0.9902704037535498,1.0,0.85,0.3493950273448082,0.17393575060851887,0.26610325518001005,0.2105659668666629
644,0.9635016668724533,0.9,0.85,0.20716983470690045,0.32830541149932446,0.2986252659020477,0.16589948789172745
645,0.984738856648969,1.0,0.95,0.2693796162070446,0.20629775414368792,0.322347674670004,0.2019749549792635
646,0.8563444046590114,0.8,0.75,0.22701465781320324,0.19584041029486943,0.10040229103603654,0.47674264085589074
647,0.9436144379964604,0.8,0.85,0.18817527950269863,0.36812333786223306,0.19207500747974549,0.25162637515532266
648,0.8892702802815162,0.8,0.75,0.16600713151466548,0.16799196587566428,0.2220617144729526,0.44393918813671773
649,0.8899287977939663,0.7,0.8,0.16261824531950808,0.09080749958279064,0.3953448709352763,0.3512293841624249
650,0.8714903074453635,0.7,0.75,0.13954040903519224,0.3927780747945681,0.40053615021575273,0.06714536595448682
651,0.9596164135489978,0.9,0.9,0.18063171140820825,0.24354378419208916,0.29785522698997186,0.27796927740973065
652,0.9608511338848417,0.9,0.9,0.24176943095613682,0.1427793908601339,0.3038601968738666,0.3115909813098627
653,0.9766061653702103,0.9,0.85,0.4003412090334579,0.1467760087605814,0.24075490139582711,0.21212788081013362
654,0.9719636169074372,0.9,0.9,0.2140283749962066,0.3517552154037825,0.23761355232080839,0.1966028572792025
655,0.9344445816355926,0.9,0.85,0.3032655242097818,0.17780711171537109,0.15446494147852358,0.3644624225963236
656,0.9587603407828126,0.9,0.85,0.3243720885771686,0.08339917034129471,0.2964311795738334,0.29579756150770325
657,0.8237642507305428,0.7,0.75,0.1973781097200589,0.19392143600415562,0.09683905537569462,0.5118613989000907
658,0.9867308721241305,1.0,0.95,0.24255225971670807,0.31588060816982616,0.24879187899388594,0.1927752531195799
659,0.985792484668889,1.0,0.9,0.31432075211006805,0.23426137977587952,0.19704120273741704,0.2543766653766354
660,0.946462526237807,0.8,0.85,0.16986749413609972,0.3587501863994484,0.2504787001140514,0.2209036193504006
661,0.909997118985883,0.8,0.75,0.12783837394268877,0.3528039952666256,0.348880048863817,0.1704775819268688
662,0.9033296291723258,0.8,0.75,0.11199173537514126,0.3427901692790834,0.36191220423453313,0.18330589111124226
663,0.9723916532905296,0.9,0.9,0.23827133615986928,0.34819863302620857,0.26646941394011225,0.14706061687380995
664,0.8955755854632259,0.8,0.85,0.15681540214166684,0.2959150509322477,0.16113515640883794,0.3861343905172475
665,0.9961805984277894,1.0,1.0,0.2987818818717394,0.28094552428338965,0.25271685163895835,0.16755574220591257
666,0.94939292916821,0.9,0.85,0.24320107956771078,0.12677548772955188,0.28309100848130814,0.3469324242214291
667,0.9323867144091862,0.9,0.85,0.22704850071407806,0.37673117095821756,0.1303586966394521,0.26586163168825205
668,0.902243075276783,0.8,0.8,0.2418088894951194,0.34127020225811405,0.0846699019641928,0.3322510062825737
669,0.8970572498662386,0.7,0.8,0.1381207709741292,0.19204855232224344,0.4294863053876753,0.24034437131595204
670,0.9754208338478001,1.0,0.9,0.22228580699470046,0.21424054766780706,0.29916454708250306,0.26430909825498944
671,0.9961147466765444,1.0,1.0,0.2704649947825704,0.2555953184350237,0.247987503223266,0.22595218355913985
672,0.9326665843519776,0.8,0.85,0.15719115904162095,0.3609888930062454,0.21931834756486102,0.26250160038727255
673,0.9893814051117422,1.0,0.9,0.3286859626080456,0.21947195685749202,0.2117472550554445,0.24009482547901798
674,0.9190846606576945,0.8,0.9,0.11804004396244112,0.30793168049127456,0.28871868119494226,0.28530959435134207
675,0.9757007037905915,0.9,0.95,0.27207648064732076,0.17476450955163123,0.34940447616130144,0.20375453363974652
676,0.9643577396386384,0.9,0.85,0.3023718348202136,0.14234812254569223,0.23388898468651712,0.3213910579475771
677,0.9739227065069761,1.0,0.95,0.2970277170950095,0.2965354014950281,0.15999160272449578,0.24644527868546665
678,0.9613450220191794,0.9,0.9,0.28212576008612616,0.3013207979024935,0.3210035107561376,0.09554993125524257
679,0.9626291311684568,0.9,0.9,0.2962690400390485,0.17313620760474974,0.38251205512600317,0.14808269723019865
680,0.8757212824628554,0.7,0.85,0.12751471958183577,0.3103895838424447,0.1706378478173392,0.39145784875838024
681,0.9854303000370415,1.0,0.95,0.283857384723885,0.19159651619900592,0.3254282181511679,0.1991178809259412
682,0.9569329546857636,0.9,0.75,0.3357062110075072,0.17541061364447322,0.3780783161807769,0.1108048591672426
683,0.9300983660534221,0.8,0.85,0.18538462086752827,0.2010651842681206,0.24152504691073517,0.37202514795361585
684,0.934971395645553,0.8,0.85,0.22462550818429183,0.30994505921211535,0.3693578385777418,0.0960715940258511
685,0.9599292093674114,0.9,0.8,0.32039198833020804,0.168809858470641,0.38092746807332617,0.1298706851258248
686,0.8897641684158537,0.8,0.75,0.1024669036007561,0.371541549761555,0.36127161201953006,0.16471993461815898
687,0.9379676503272009,0.8,0.85,0.15005208753102303,0.3480086800123067,0.2893339664933106,0.2126052659633597
688,0.9458698604766018,0.9,0.9,0.27584664729196806,0.25222229926095635,0.14396073402284687,0.3279703194242288
689,0.945935712227847,0.9,0.85,0.22609113496899652,0.16955337010516564,0.23932295647724658,0.3650325384485913
690,0.922591266411491,0.8,0.85,0.15990841158372684,0.23263633873749348,0.2379527976533946,0.36950245202538506
691,0.955319586780261,0.9,0.8,0.21435256105633016,0.3941928345339987,0.2263448460989083,0.16510975831076286
692,0.9768037206239453,0.9,0.9,0.2526952658994845,0.19064643082949717,0.26407407649268244,0.2925842267783358
693,0.9038070543688521,0.8,0.85,0.11884433699087378,0.22089619946231454,0.27780935023942593,0.38245011330738576
694,0.975667777914969,0.9,0.85,0.3230545005021318,0.16088485108521117,0.22228945668570108,0.29377119172695604
695,0.9685887146561303,0.9,0.85,0.23918111091696032,0.18710709261156178,0.2609502324804427,0.3127615639910352
696,0.9336214347450301,0.8,0.9,0.1491819355415396,0.29925333908840956,0.24749328596342934,0.30407143940662157
697,0.9412767008272624,0.8,0.85,0.1755094928866203,0.36580421189271367,0.21067291215075526,0.2480133830699108
698,0.9977445775198585,1.0,1.0,0.3144961747590241,0.2260986009957165,0.2742398016856736,0.18516542255958574
699,0.9399432028645511,0.9,0.8,0.3481587768224995,0.2174141329111862,0.12155755215040151,0.31286953811591267
700,0.8996090052269827,0.8,0.8,0.2119113989576397,0.3270024887654934,0.09808442836027102,0.3630016839165958
701,0.9374902251306745,0.9,0.85,0.2440023880661079,0.13371218832715923,0.24212096088420268,0.3801644627225301
702,0.969741120302918,0.9,0.9,0.22044876182582301,0.21908099267116707,0.26367561001643314,0.2967946354865767
703,0.9881796106515207,1.0,0.9,0.3132591826964238,0.256997382557906,0.19141214928136221,0.23833128546430796
704,0.980688973947401,1.0,0.75,0.3861520845951117,0.25483965751526316,0.18495752121544107,0.1740507366741841
705,0.9443717331357779,0.9,0.85,0.235323272378276,0.3158775458243356,0.15178134836139792,0.2970178334359904
706,0.8934683294233855,0.7,0.85,0.1586009461979163,0.16918892410260852,0.4489200020415345,0.22329012765794076
707,0.9497221879244351,0.9,0.9,0.16300287535980673,0.246597649434053,0.31343062505471364,0.2769688501514265
708,0.8486726756389676,0.6,0.8,0.1211336897539681,0.06850481260328617,0.36404925468733784,0.44631224295540783
709,0.9600115240564678,0.9,0.85,0.23683041694969156,0.16510235393096082,0.2725327388329775,0.32553449028637
710,0.8823393834629789,0.8,0.8,0.12939434095374416,0.12338616968466089,0.3432366949592894,0.4039827944023057
711,0.9330287689838251,0.9,0.85,0.2325907727653486,0.10361583288737693,0.3042419431937212,0.35955145115355325
712,0.9644729802033172,0.9,0.85,0.20497598762248823,0.3574986603377622,0.26809860731587376,0.16942674472387584
713,0.973264188994526,0.9,0.9,0.250744317748796,0.3323493827171636,0.2806909692142118,0.13621533031982874
714,0.9967568012511833,1.0,0.95,0.3340611048459777,0.2325992542871225,0.25085245079101043,0.18248719007588954
715,0.9781042927110342,0.9,0.9,0.30638203592620805,0.21144193112236426,0.3394666670452344,0.1427093659061933
716,0.9857760217310778,1.0,0.9,0.32804716888162205,0.27469231782491776,0.18221468423542106,0.21504582905803898
717,0.972934930238301,1.0,0.9,0.2874395366758843,0.13373539442466673,0.3408698275877818,0.23795524131166726
718,0.9468905626208997,0.9,0.85,0.3560664370795016,0.2901954854861435,0.11033846643758782,0.24339961099676705
719,0.9926575297361813,1.0,0.9,0.3311729761581606,0.22753037230610773,0.21386438134702884,0.22743227018870277
720,0.7864592336502448,0.6,0.75,0.09716010590053675,0.39729275513105766,0.07232182712715653,0.43322531184124907
721,0.9043009425031896,0.8,0.8,0.2210523905010313,0.3175218239903566,0.09886203863619421,0.36256374687241794
722,0.9457710828497343,0.9,0.8,0.35730034308618164,0.34785517867690463,0.10269383605501795,0.19215064218189568
723,0.9585957114047001,1.0,0.9,0.28992477243249654,0.392373379944007,0.1578100339522864,0.15989181367121014
724,0.8987529324607976,0.8,0.7,0.21673481735738562,0.48407540421153655,0.14033454068472773,0.15885523774635024
725,0.9458369346009795,0.8,0.85,0.18037766281975945,0.21712465500414516,0.3801585805478479,0.22233910162824758
726,0.9718977651561921,0.9,0.7,0.423505605884707,0.1657639192260132,0.27299816600855215,0.13773230888072777
727,0.938757871342141,0.8,0.9,0.15649036347915354,0.27925988115842715,0.36377588485259604,0.20047387050982346
728,0.8729061200971312,0.8,0.8,0.2942179967314811,0.1471276892054089,0.11042615248563564,0.44822816157747447
729,0.951352018767749,0.8,0.85,0.1841938909999221,0.21540729061696662,0.3674294871607575,0.23296933122235383
730,0.8800181092315923,0.7,0.8,0.12801597758414474,0.15785140713300336,0.4469622103091481,0.2671704049737038
731,0.998370169156686,1.0,1.0,0.3057270218322418,0.24691493451436483,0.2655638679491419,0.18179417570425152
732,0.9455899905338108,0.9,0.9,0.28354485907731536,0.09423622430516271,0.40221552028701146,0.22000339633051055
733,0.913256780672511,0.8,0.85,0.13953700981710393,0.2687647296684999,0.2257715551355201,0.3659267053788761
734,0.9245832818866527,0.8,0.8,0.21590389818553438,0.165414030863472,0.21826021768980125,0.4004218532611922
735,0.9935629913158003,1.0,0.95,0.2668161249616485,0.22679571850665897,0.27189700038297204,0.2344911561487204
736,0.9211260649462895,0.8,0.9,0.1230821391256803,0.2626628840642552,0.3033751626852271,0.31087981412483745
737,0.962694982919702,0.9,0.95,0.19699289923485128,0.2655368451547102,0.24739093310370935,0.29007932250672913
738,0.9886734987858583,1.0,0.9,0.31390785586110936,0.2769944790586779,0.2770308104645196,0.13206685461569304
739,0.9380828908918795,0.8,0.85,0.1539218608251008,0.3368329044818634,0.31778275214028495,0.1914624825527509
740,0.9873235378853357,1.0,0.95,0.2560330369507662,0.2146651218767525,0.26835267662741674,0.2609491645450646
741,0.9829279334897312,1.0,0.9,0.22281772793186433,0.28428224744765135,0.2674290753663631,0.2254709492541213
742,0.9346092110137054,0.8,0.85,0.17336683529379415,0.3787559808863406,0.19165073190223209,0.2562264519176332
743,0.9943532123307403,1.0,0.9,0.35321026022435015,0.23294023135101224,0.22838067814703875,0.18546883027759895
744,0.8803309050500062,0.6,0.8,0.22290660390267664,0.16240886205245952,0.5194595300553804,0.09522500398948343
745,0.9764086101164752,0.9,0.9,0.2161389708537885,0.29472502284280405,0.2870022522636259,0.20213375403978157
746,0.9030991480429682,0.7,0.8,0.1737756813759423,0.2278342283083606,0.4504165692242103,0.1479735210914867
747,0.9779725892085441,1.0,0.95,0.2220642216278972,0.27863954740536406,0.2392888629887891,0.26000736797794977
748,0.9335555829937852,0.8,0.75,0.15715570455673333,0.3804411480505569,0.26607548379290497,0.19632766359980466
749,0.9038729061200972,0.8,0.75,0.14683697797430853,0.3455305143316583,0.3872427293925982,0.12038977830143509
750,0.9409474420710375,0.8,0.85,0.21496222062054063,0.24738285941581256,0.18511296433609145,0.3525419556275554
